method family species unit sample rf_val
SM_ML PF00178 RAT 2 8 0.0769230769230769
SM_ML PF00178 RAT 2 9 0.615384615384615
SM_ML PF00178 RAT 2 10 0.692307692307692
SM_ML PF00178 RAT 3 1 0.615384615384615
SM_ML PF00178 RAT 3 2 0.230769230769231
SM_ML PF00178 RAT 3 3 0.153846153846154
SM_ML PF00178 RAT 3 4 0.538461538461538
SM_ML PF00178 RAT 3 5 0.307692307692308
SM_ML PF00178 RAT 3 6 0.153846153846154
SM_ML PF00178 RAT 3 7 0.538461538461538
SM_ML PF00178 RAT 3 8 0.153846153846154
SM_ML PF00178 RAT 3 9 0.538461538461538
SM_ML PF00178 RAT 3 10 0.692307692307692
SM_ML PF00178 RAT 4 1 0.538461538461538
SM_ML PF00178 RAT 4 2 0.538461538461538
SM_ML PF00178 RAT 4 3 0.153846153846154
SM_ML PF00178 RAT 4 4 0.307692307692308
SM_ML PF00178 RAT 4 5 0
SM_ML PF00178 RAT 4 6 0.538461538461538
SM_ML PF00178 RAT 4 7 0.538461538461538
SM_ML PF00178 RAT 4 8 0
SM_ML PF00178 RAT 4 9 0.307692307692308
SM_ML PF00178 RAT 4 10 0.538461538461538
SM_ML PF00178 RAT 5 1 0.538461538461538
SM_ML PF00178 RAT 5 2 0.0769230769230769
SM_ML PF00178 RAT 5 3 0.307692307692308
SM_ML PF00178 RAT 5 4 0
SM_ML PF00178 RAT 5 5 0.0769230769230769
SM_ML PF00178 RAT 5 6 0.461538461538462
SM_ML PF00178 RAT 5 7 0.461538461538462
SM_ML PF00178 RAT 5 8 0
SM_ML PF00178 RAT 5 9 0.230769230769231
SM_ML PF00178 RAT 5 10 0.307692307692308
SM_ML PF00178 RAT 6 1 0.0769230769230769
SM_ML PF00178 RAT 6 2 0.0769230769230769
SM_ML PF00178 RAT 6 3 0.0769230769230769
SM_ML PF00178 RAT 6 4 0.0769230769230769
SM_ML PF00178 RAT 6 5 0.0769230769230769
SM_ML PF00178 RAT 6 6 0.0769230769230769
SM_ML PF00178 RAT 6 7 0.0769230769230769
SM_ML PF00178 RAT 6 8 0.0769230769230769
SM_ML PF00178 RAT 6 9 0.0769230769230769
SM_ML PF00178 RAT 6 10 0.0769230769230769
SM_ML PF00178 RAT 1 1 0.461538461538462
SM_ML PF00178 RAT 1 2 0.615384615384615
SM_ML PF00178 RAT 1 3 0.615384615384615
SM_ML PF00178 RAT 1 4 0.538461538461538
SM_ML PF00178 RAT 1 5 0.615384615384615
SM_ML PF00178 RAT 1 6 0.692307692307692
SM_ML PF00178 RAT 1 7 0.461538461538462
SM_ML PF00178 RAT 1 8 0.615384615384615
SM_ML PF00178 RAT 1 9 0.538461538461538
SM_ML PF00178 RAT 1 10 0.461538461538462
SM_ML PF00178 RAT 2 1 0.538461538461538
SM_ML PF00178 RAT 2 2 0.153846153846154
SM_ML PF00178 RAT 2 3 0.461538461538462
SM_ML PF00178 RAT 2 4 0.615384615384615
SM_ML PF00178 RAT 2 5 0.230769230769231
SM_ML PF00178 RAT 2 6 0.0769230769230769
SM_ML PF00178 RAT 2 7 0.461538461538462
SM_ML PF00178 RAT 2 8 0.0769230769230769
SM_ML PF00178 RAT 2 9 0.615384615384615
SM_ML PF00178 RAT 2 10 0.692307692307692
SM_ML PF00178 RAT 3 1 0.615384615384615
SM_ML PF00178 RAT 3 2 0.230769230769231
SM_ML PF00178 RAT 3 3 0.153846153846154
SM_ML PF00178 RAT 3 4 0.538461538461538
SM_ML PF00178 RAT 3 5 0.307692307692308
SM_ML PF00178 RAT 3 6 0.153846153846154
SM_ML PF00178 RAT 3 7 0.538461538461538
SM_ML PF00178 RAT 3 8 0.153846153846154
SM_ML PF00178 RAT 3 9 0.538461538461538
SM_ML PF00178 RAT 3 10 0.692307692307692
SM_ML PF00178 RAT 4 1 0.538461538461538
SM_ML PF00178 RAT 4 2 0.538461538461538
SM_ML PF00178 RAT 4 3 0.153846153846154
SM_ML PF00178 RAT 4 4 0.307692307692308
SM_ML PF00178 RAT 4 5 0
SM_ML PF00178 RAT 4 6 0.538461538461538
SM_ML PF00178 RAT 4 7 0.538461538461538
SM_ML PF00178 RAT 4 8 0
SM_ML PF00178 RAT 4 9 0.307692307692308
SM_ML PF00178 RAT 4 10 0.538461538461538
SM_ML PF00178 RAT 5 1 0.538461538461538
SM_ML PF00178 RAT 5 2 0.0769230769230769
SM_ML PF00178 RAT 5 3 0.307692307692308
SM_ML PF00178 RAT 5 4 0
SM_ML PF00178 RAT 5 5 0.0769230769230769
SM_ML PF00178 RAT 5 6 0.461538461538462
SM_ML PF00178 RAT 5 7 0.461538461538462
SM_ML PF00178 RAT 5 8 0
SM_ML PF00178 RAT 5 9 0.230769230769231
SM_ML PF00178 RAT 5 10 0.307692307692308
SM_ML PF00178 RAT 6 1 0.0769230769230769
SM_ML PF00178 RAT 6 2 0.0769230769230769
SM_ML PF00178 RAT 6 3 0.0769230769230769
SM_ML PF00178 RAT 6 4 0.0769230769230769
SM_ML PF00178 RAT 6 5 0.0769230769230769
SM_ML PF00178 RAT 6 6 0.0769230769230769
SM_ML PF00178 RAT 6 7 0.0769230769230769
SM_ML PF00178 RAT 6 8 0.0769230769230769
SM_ML PF00178 RAT 6 9 0.0769230769230769
SM_ML PF00178 RAT 6 10 0.0769230769230769
SM_ML PF00178 RAT 1 1 0.461538461538462
SM_ML PF00178 RAT 1 2 0.615384615384615
SM_ML PF00178 RAT 1 3 0.615384615384615
SM_ML PF00178 RAT 1 4 0.538461538461538
SM_ML PF00178 RAT 1 5 0.615384615384615
SM_ML PF00178 RAT 1 6 0.692307692307692
SM_ML PF00178 RAT 1 7 0.461538461538462
SM_ML PF00178 RAT 1 8 0.615384615384615
SM_ML PF00178 RAT 1 9 0.538461538461538
SM_ML PF00178 RAT 1 10 0.461538461538462
SM_ML PF00178 RAT 2 1 0.538461538461538
SM_ML PF00178 RAT 2 2 0.153846153846154
SM_ML PF00178 RAT 2 3 0.461538461538462
SM_ML PF00178 RAT 2 4 0.615384615384615
SM_ML PF00178 RAT 2 5 0.230769230769231
SM_ML PF00178 RAT 2 6 0.0769230769230769
SM_ML PF00178 RAT 2 7 0.461538461538462
SM_ML PF00178 RAT 2 8 0.0769230769230769
SM_ML PF00178 RAT 2 9 0.615384615384615
SM_ML PF00178 RAT 2 10 0.692307692307692
SM_ML PF00178 RAT 3 1 0.615384615384615
SM_ML PF00178 RAT 3 2 0.230769230769231
SM_ML PF00178 RAT 3 3 0.153846153846154
SM_ML PF00178 RAT 3 4 0.538461538461538
SM_ML PF00178 RAT 3 5 0.307692307692308
SM_ML PF00178 RAT 3 6 0.153846153846154
SM_ML PF00178 RAT 3 7 0.538461538461538
SM_ML PF00178 RAT 3 8 0.153846153846154
SM_ML PF00178 RAT 3 9 0.538461538461538
SM_ML PF00178 RAT 3 10 0.692307692307692
SM_ML PF00178 RAT 4 1 0.538461538461538
SM_ML PF00178 RAT 4 2 0.538461538461538
SM_ML PF00178 RAT 4 3 0.153846153846154
SM_ML PF00178 RAT 4 4 0.307692307692308
SM_ML PF00178 RAT 4 5 0
SM_ML PF00178 RAT 4 6 0.538461538461538
SM_ML PF00178 RAT 4 7 0.538461538461538
SM_ML PF00178 RAT 4 8 0
SM_ML PF00178 RAT 4 9 0.307692307692308
SM_ML PF00178 RAT 4 10 0.538461538461538
SM_ML PF00178 RAT 5 1 0.538461538461538
SM_ML PF00178 RAT 5 2 0.0769230769230769
SM_ML PF00178 RAT 5 3 0.307692307692308
SM_ML PF00178 RAT 5 4 0
SM_ML PF00178 RAT 5 5 0.0769230769230769
SM_ML PF00178 RAT 5 6 0.461538461538462
SM_ML PF00178 RAT 5 7 0.461538461538462
SM_ML PF00178 RAT 5 8 0
SM_ML PF00178 RAT 5 9 0.230769230769231
SM_ML PF00178 RAT 5 10 0.307692307692308
SM_ML PF00178 RAT 6 1 0.0769230769230769
SM_ML PF00178 RAT 6 2 0.0769230769230769
SM_ML PF00178 RAT 6 3 0.0769230769230769
SM_ML PF00178 RAT 6 4 0.0769230769230769
SM_ML PF00178 RAT 6 5 0.0769230769230769
SM_ML PF00178 RAT 6 6 0.0769230769230769
SM_ML PF00178 RAT 6 7 0.0769230769230769
SM_ML PF00178 RAT 6 8 0.0769230769230769
SM_ML PF00178 RAT 6 9 0.0769230769230769
SM_ML PF00178 RAT 6 10 0.0769230769230769
SM_ML PF00178 RAT 1 1 0.461538461538462
SM_ML PF00178 RAT 1 2 0.615384615384615
SM_ML PF00178 RAT 1 3 0.615384615384615
SM_ML PF00178 RAT 1 4 0.538461538461538
SM_ML PF00178 RAT 1 5 0.615384615384615
SM_ML PF00178 RAT 1 6 0.692307692307692
SM_ML PF00178 RAT 1 7 0.461538461538462
SM_ML PF00178 RAT 1 8 0.615384615384615
SM_ML PF00178 RAT 1 9 0.538461538461538
SM_ML PF00178 RAT 1 10 0.461538461538462
SM_ML PF00178 RAT 2 1 0.538461538461538
SM_ML PF00178 RAT 2 2 0.153846153846154
SM_ML PF00178 RAT 2 3 0.461538461538462
SM_ML PF00178 RAT 2 4 0.615384615384615
SM_ML PF00178 RAT 2 5 0.230769230769231
SM_ML PF00178 RAT 2 6 0.0769230769230769
SM_ML PF00178 RAT 2 7 0.461538461538462
SM_ML PF00178 RAT 2 8 0.0769230769230769
SM_ML PF00178 RAT 2 9 0.615384615384615
SM_ML PF00178 RAT 2 10 0.692307692307692
SM_ML PF00178 RAT 3 1 0.615384615384615
SM_ML PF00178 RAT 3 2 0.230769230769231
SM_ML PF00178 RAT 3 3 0.153846153846154
SM_ML PF00178 RAT 3 4 0.538461538461538
SM_ML PF00178 RAT 3 5 0.307692307692308
SM_ML PF00178 RAT 3 6 0.153846153846154
SM_ML PF00178 RAT 3 7 0.538461538461538
SM_ML PF00178 RAT 3 8 0.153846153846154
SM_ML PF00178 RAT 3 9 0.538461538461538
SM_ML PF00178 RAT 3 10 0.692307692307692
SM_ML PF00178 RAT 4 1 0.538461538461538
SM_ML PF00178 RAT 4 2 0.538461538461538
SM_ML PF00178 RAT 4 3 0.153846153846154
SM_ML PF00178 RAT 4 4 0.307692307692308
SM_ML PF00178 RAT 4 5 0
SM_ML PF00178 RAT 4 6 0.538461538461538
SM_ML PF00178 RAT 4 7 0.538461538461538
SM_ML PF00178 RAT 4 8 0
SM_ML PF00178 RAT 4 9 0.307692307692308
SM_ML PF00178 RAT 4 10 0.538461538461538
SM_ML PF00178 RAT 5 1 0.538461538461538
SM_ML PF00178 RAT 5 2 0.0769230769230769
SM_ML PF00178 RAT 5 3 0.307692307692308
SM_ML PF00178 RAT 5 4 0
SM_ML PF00178 RAT 5 5 0.0769230769230769
SM_ML PF00178 RAT 5 6 0.461538461538462
SM_ML PF00178 RAT 5 7 0.461538461538462
SM_ML PF00178 RAT 5 8 0
SM_ML PF00178 RAT 5 9 0.230769230769231
SM_ML PF00178 RAT 5 10 0.307692307692308
SM_ML PF00178 RAT 6 1 0.0769230769230769
SM_ML PF00178 RAT 6 2 0.0769230769230769
SM_ML PF00178 RAT 6 3 0.0769230769230769
SM_ML PF00178 RAT 6 4 0.0769230769230769
SM_ML PF00178 RAT 6 5 0.0769230769230769
SM_ML PF00178 RAT 6 6 0.0769230769230769
SM_ML PF00178 RAT 6 7 0.0769230769230769
SM_ML PF00178 RAT 6 8 0.0769230769230769
SM_ML PF00178 RAT 6 9 0.0769230769230769
SM_ML PF00178 RAT 6 10 0.0769230769230769
ST_ME PF00178 RAT 1 1 0.538461538461538
ST_ME PF00178 RAT 1 2 0.692307692307692
ST_ME PF00178 RAT 1 3 0.692307692307692
ST_ME PF00178 RAT 1 4 0.538461538461538
ST_ME PF00178 RAT 1 5 0.538461538461538
ST_ME PF00178 RAT 1 6 0.615384615384615
ST_ME PF00178 RAT 1 7 0.461538461538462
ST_ME PF00178 RAT 1 8 0.461538461538462
ST_ME PF00178 RAT 1 9 0.692307692307692
ST_ME PF00178 RAT 1 10 0.538461538461538
ST_ME PF00178 RAT 2 1 0.538461538461538
ST_ME PF00178 RAT 2 2 0.538461538461538
ST_ME PF00178 RAT 2 3 0.692307692307692
ST_ME PF00178 RAT 2 4 0.538461538461538
ST_ME PF00178 RAT 2 5 0.461538461538462
ST_ME PF00178 RAT 2 6 0.615384615384615
ST_ME PF00178 RAT 2 7 0.615384615384615
ST_ME PF00178 RAT 2 8 0.461538461538462
ST_ME PF00178 RAT 2 9 0.692307692307692
ST_ME PF00178 RAT 2 10 0.538461538461538
ST_ME PF00178 RAT 3 1 0.461538461538462
ST_ME PF00178 RAT 3 2 0.538461538461538
ST_ME PF00178 RAT 3 3 0.461538461538462
ST_ME PF00178 RAT 3 4 0.538461538461538
ST_ME PF00178 RAT 3 5 0.538461538461538
ST_ME PF00178 RAT 3 6 0.615384615384615
ST_ME PF00178 RAT 3 7 0.538461538461538
ST_ME PF00178 RAT 3 8 0.615384615384615
ST_ME PF00178 RAT 3 9 0.692307692307692
ST_ME PF00178 RAT 3 10 0.461538461538462
ST_ME PF00178 RAT 4 1 0.615384615384615
ST_ME PF00178 RAT 4 2 0.538461538461538
ST_ME PF00178 RAT 4 3 0.307692307692308
ST_ME PF00178 RAT 4 4 0.615384615384615
ST_ME PF00178 RAT 4 5 0.461538461538462
ST_ME PF00178 RAT 4 6 0.615384615384615
ST_ME PF00178 RAT 4 7 0.307692307692308
ST_ME PF00178 RAT 4 8 0.615384615384615
ST_ME PF00178 RAT 4 9 0.538461538461538
ST_ME PF00178 RAT 4 10 0.538461538461538
ST_ME PF00178 RAT 5 1 0.615384615384615
ST_ME PF00178 RAT 5 2 0.461538461538462
ST_ME PF00178 RAT 5 3 0.384615384615385
ST_ME PF00178 RAT 5 4 0.538461538461538
ST_ME PF00178 RAT 5 5 0.153846153846154
ST_ME PF00178 RAT 5 6 0.615384615384615
ST_ME PF00178 RAT 5 7 0.538461538461538
ST_ME PF00178 RAT 5 8 0.538461538461538
ST_ME PF00178 RAT 5 9 0.615384615384615
ST_ME PF00178 RAT 5 10 0.461538461538462
ST_ME PF00178 RAT 6 1 0.538461538461538
ST_ME PF00178 RAT 6 2 0.461538461538462
ST_ME PF00178 RAT 6 3 0.307692307692308
ST_ME PF00178 RAT 6 4 0.538461538461538
ST_ME PF00178 RAT 6 5 0.230769230769231
ST_ME PF00178 RAT 6 6 0.538461538461538
ST_ME PF00178 RAT 6 7 0.615384615384615
ST_ME PF00178 RAT 6 8 0.538461538461538
ST_ME PF00178 RAT 6 9 0.384615384615385
ST_ME PF00178 RAT 6 10 0.461538461538462
ST_ME PF00178 RAT 1 1 0.538461538461538
ST_ME PF00178 RAT 1 2 0.692307692307692
ST_ME PF00178 RAT 1 3 0.692307692307692
ST_ME PF00178 RAT 1 4 0.538461538461538
ST_ME PF00178 RAT 1 5 0.538461538461538
ST_ME PF00178 RAT 1 6 0.615384615384615
ST_ME PF00178 RAT 1 7 0.461538461538462
ST_ME PF00178 RAT 1 8 0.461538461538462
ST_ME PF00178 RAT 1 9 0.692307692307692
ST_ME PF00178 RAT 1 10 0.538461538461538
ST_ME PF00178 RAT 2 1 0.538461538461538
ST_ME PF00178 RAT 2 2 0.538461538461538
ST_ME PF00178 RAT 2 3 0.692307692307692
ST_ME PF00178 RAT 2 4 0.538461538461538
ST_ME PF00178 RAT 2 5 0.461538461538462
ST_ME PF00178 RAT 2 6 0.615384615384615
ST_ME PF00178 RAT 2 7 0.615384615384615
ST_ME PF00178 RAT 2 8 0.461538461538462
ST_ME PF00178 RAT 2 9 0.692307692307692
ST_ME PF00178 RAT 2 10 0.538461538461538
ST_ME PF00178 RAT 3 1 0.461538461538462
ST_ME PF00178 RAT 3 2 0.538461538461538
ST_ME PF00178 RAT 3 3 0.461538461538462
ST_ME PF00178 RAT 3 4 0.538461538461538
ST_ME PF00178 RAT 3 5 0.538461538461538
ST_ME PF00178 RAT 3 6 0.615384615384615
ST_ME PF00178 RAT 3 7 0.538461538461538
ST_ME PF00178 RAT 3 8 0.615384615384615
ST_ME PF00178 RAT 3 9 0.692307692307692
ST_ME PF00178 RAT 3 10 0.461538461538462
ST_ME PF00178 RAT 4 1 0.615384615384615
ST_ME PF00178 RAT 4 2 0.538461538461538
ST_ME PF00178 RAT 4 3 0.307692307692308
ST_ME PF00178 RAT 4 4 0.615384615384615
ST_ME PF00178 RAT 4 5 0.461538461538462
ST_ME PF00178 RAT 4 6 0.615384615384615
ST_ME PF00178 RAT 4 7 0.307692307692308
ST_ME PF00178 RAT 4 8 0.615384615384615
ST_ME PF00178 RAT 4 9 0.538461538461538
ST_ME PF00178 RAT 4 10 0.538461538461538
ST_ME PF00178 RAT 5 1 0.615384615384615
ST_ME PF00178 RAT 5 2 0.461538461538462
ST_ME PF00178 RAT 5 3 0.384615384615385
ST_ME PF00178 RAT 5 4 0.538461538461538
ST_ME PF00178 RAT 5 5 0.153846153846154
ST_ME PF00178 RAT 5 6 0.615384615384615
ST_ME PF00178 RAT 5 7 0.538461538461538
ST_ME PF00178 RAT 5 8 0.538461538461538
ST_ME PF00178 RAT 5 9 0.615384615384615
ST_ME PF00178 RAT 5 10 0.461538461538462
ST_ME PF00178 RAT 6 1 0.538461538461538
ST_ME PF00178 RAT 6 2 0.461538461538462
ST_ME PF00178 RAT 6 3 0.307692307692308
ST_ME PF00178 RAT 6 4 0.538461538461538
ST_ME PF00178 RAT 6 5 0.230769230769231
ST_ME PF00178 RAT 6 6 0.538461538461538
ST_ME PF00178 RAT 6 7 0.615384615384615
ST_ME PF00178 RAT 6 8 0.538461538461538
ST_ME PF00178 RAT 6 9 0.384615384615385
ST_ME PF00178 RAT 6 10 0.461538461538462
ST_ME PF00178 RAT 1 1 0.538461538461538
ST_ME PF00178 RAT 1 2 0.692307692307692
ST_ME PF00178 RAT 1 3 0.692307692307692
ST_ME PF00178 RAT 1 4 0.538461538461538
ST_ME PF00178 RAT 1 5 0.538461538461538
ST_ME PF00178 RAT 1 6 0.615384615384615
ST_ME PF00178 RAT 1 7 0.461538461538462
ST_ME PF00178 RAT 1 8 0.461538461538462
ST_ME PF00178 RAT 1 9 0.692307692307692
ST_ME PF00178 RAT 1 10 0.538461538461538
ST_ME PF00178 RAT 2 1 0.538461538461538
ST_ME PF00178 RAT 2 2 0.538461538461538
ST_ME PF00178 RAT 2 3 0.692307692307692
ST_ME PF00178 RAT 2 4 0.538461538461538
ST_ME PF00178 RAT 2 5 0.461538461538462
ST_ME PF00178 RAT 2 6 0.615384615384615
ST_ME PF00178 RAT 2 7 0.615384615384615
ST_ME PF00178 RAT 2 8 0.461538461538462
ST_ME PF00178 RAT 2 9 0.692307692307692
ST_ME PF00178 RAT 2 10 0.538461538461538
ST_ME PF00178 RAT 3 1 0.461538461538462
ST_ME PF00178 RAT 3 2 0.538461538461538
ST_ME PF00178 RAT 3 3 0.461538461538462
ST_ME PF00178 RAT 3 4 0.538461538461538
ST_ME PF00178 RAT 3 5 0.538461538461538
ST_ME PF00178 RAT 3 6 0.615384615384615
ST_ME PF00178 RAT 3 7 0.538461538461538
ST_ME PF00178 RAT 3 8 0.615384615384615
ST_ME PF00178 RAT 3 9 0.692307692307692
ST_ME PF00178 RAT 3 10 0.461538461538462
ST_ME PF00178 RAT 4 1 0.615384615384615
ST_ME PF00178 RAT 4 2 0.538461538461538
ST_ME PF00178 RAT 4 3 0.307692307692308
ST_ME PF00178 RAT 4 4 0.615384615384615
ST_ME PF00178 RAT 4 5 0.461538461538462
ST_ME PF00178 RAT 4 6 0.615384615384615
ST_ME PF00178 RAT 4 7 0.307692307692308
ST_ME PF00178 RAT 4 8 0.615384615384615
ST_ME PF00178 RAT 4 9 0.538461538461538
ST_ME PF00178 RAT 4 10 0.538461538461538
ST_ME PF00178 RAT 5 1 0.615384615384615
ST_ME PF00178 RAT 5 2 0.461538461538462
ST_ME PF00178 RAT 5 3 0.384615384615385
ST_ME PF00178 RAT 5 4 0.538461538461538
ST_ME PF00178 RAT 5 5 0.153846153846154
ST_ME PF00178 RAT 5 6 0.615384615384615
ST_ME PF00178 RAT 5 7 0.538461538461538
ST_ME PF00178 RAT 5 8 0.538461538461538
ST_ME PF00178 RAT 5 9 0.615384615384615
ST_ME PF00178 RAT 5 10 0.461538461538462
ST_ME PF00178 RAT 6 1 0.538461538461538
ST_ME PF00178 RAT 6 2 0.461538461538462
ST_ME PF00178 RAT 6 3 0.307692307692308
ST_ME PF00178 RAT 6 4 0.538461538461538
ST_ME PF00178 RAT 6 5 0.230769230769231
ST_ME PF00178 RAT 6 6 0.538461538461538
ST_ME PF00178 RAT 6 7 0.615384615384615
ST_ME PF00178 RAT 6 8 0.538461538461538
ST_ME PF00178 RAT 6 9 0.384615384615385
ST_ME PF00178 RAT 6 10 0.461538461538462
ST_ME PF00178 RAT 1 1 0.538461538461538
ST_ME PF00178 RAT 1 2 0.692307692307692
ST_ME PF00178 RAT 1 3 0.692307692307692
ST_ME PF00178 RAT 1 4 0.538461538461538
ST_ME PF00178 RAT 1 5 0.538461538461538
ST_ME PF00178 RAT 1 6 0.615384615384615
ST_ME PF00178 RAT 1 7 0.461538461538462
ST_ME PF00178 RAT 1 8 0.461538461538462
ST_ME PF00178 RAT 1 9 0.692307692307692
ST_ME PF00178 RAT 1 10 0.538461538461538
ST_ME PF00178 RAT 2 1 0.538461538461538
ST_ME PF00178 RAT 2 2 0.538461538461538
ST_ME PF00178 RAT 2 3 0.692307692307692
ST_ME PF00178 RAT 2 4 0.538461538461538
ST_ME PF00178 RAT 2 5 0.461538461538462
ST_ME PF00178 RAT 2 6 0.615384615384615
ST_ME PF00178 RAT 2 7 0.615384615384615
ST_ME PF00178 RAT 2 8 0.461538461538462
ST_ME PF00178 RAT 2 9 0.692307692307692
ST_ME PF00178 RAT 2 10 0.538461538461538
ST_ME PF00178 RAT 3 1 0.461538461538462
ST_ME PF00178 RAT 3 2 0.538461538461538
ST_ME PF00178 RAT 3 3 0.461538461538462
ST_ME PF00178 RAT 3 4 0.538461538461538
ST_ME PF00178 RAT 3 5 0.538461538461538
ST_ME PF00178 RAT 3 6 0.615384615384615
ST_ME PF00178 RAT 3 7 0.538461538461538
ST_ME PF00178 RAT 3 8 0.615384615384615
ST_ME PF00178 RAT 3 9 0.692307692307692
ST_ME PF00178 RAT 3 10 0.461538461538462
ST_ME PF00178 RAT 4 1 0.615384615384615
ST_ME PF00178 RAT 4 2 0.538461538461538
ST_ME PF00178 RAT 4 3 0.307692307692308
ST_ME PF00178 RAT 4 4 0.615384615384615
ST_ME PF00178 RAT 4 5 0.461538461538462
ST_ME PF00178 RAT 4 6 0.615384615384615
ST_ME PF00178 RAT 4 7 0.307692307692308
ST_ME PF00178 RAT 4 8 0.615384615384615
ST_ME PF00178 RAT 4 9 0.538461538461538
ST_ME PF00178 RAT 4 10 0.538461538461538
ST_ME PF00178 RAT 5 1 0.615384615384615
ST_ME PF00178 RAT 5 2 0.461538461538462
ST_ME PF00178 RAT 5 3 0.384615384615385
ST_ME PF00178 RAT 5 4 0.538461538461538
ST_ME PF00178 RAT 5 5 0.153846153846154
ST_ME PF00178 RAT 5 6 0.615384615384615
ST_ME PF00178 RAT 5 7 0.538461538461538
ST_ME PF00178 RAT 5 8 0.538461538461538
ST_ME PF00178 RAT 5 9 0.615384615384615
ST_ME PF00178 RAT 5 10 0.461538461538462
ST_ME PF00178 RAT 6 1 0.538461538461538
ST_ME PF00178 RAT 6 2 0.461538461538462
ST_ME PF00178 RAT 6 3 0.307692307692308
ST_ME PF00178 RAT 6 4 0.538461538461538
ST_ME PF00178 RAT 6 5 0.230769230769231
ST_ME PF00178 RAT 6 6 0.538461538461538
ST_ME PF00178 RAT 6 7 0.615384615384615
ST_ME PF00178 RAT 6 8 0.538461538461538
ST_ME PF00178 RAT 6 9 0.384615384615385
ST_ME PF00178 RAT 6 10 0.461538461538462
ST_ME PF00178 RAT 1 1 0.538461538461538
ST_ME PF00178 RAT 1 2 0.692307692307692
ST_ME PF00178 RAT 1 3 0.692307692307692
ST_ME PF00178 RAT 1 4 0.538461538461538
ST_ME PF00178 RAT 1 5 0.538461538461538
ST_ME PF00178 RAT 1 6 0.615384615384615
ST_ME PF00178 RAT 1 7 0.461538461538462
ST_ME PF00178 RAT 1 8 0.461538461538462
ST_ME PF00178 RAT 1 9 0.692307692307692
ST_ME PF00178 RAT 1 10 0.538461538461538
ST_ME PF00178 RAT 2 1 0.538461538461538
ST_ME PF00178 RAT 2 2 0.538461538461538
ST_ME PF00178 RAT 2 3 0.692307692307692
ST_ME PF00178 RAT 2 4 0.538461538461538
ST_ME PF00178 RAT 2 5 0.461538461538462
ST_ME PF00178 RAT 2 6 0.615384615384615
ST_ME PF00178 RAT 2 7 0.615384615384615
ST_ME PF00178 RAT 2 8 0.461538461538462
ST_ME PF00178 RAT 2 9 0.692307692307692
ST_ME PF00178 RAT 2 10 0.538461538461538
ST_ME PF00178 RAT 3 1 0.461538461538462
ST_ME PF00178 RAT 3 2 0.538461538461538
ST_ME PF00178 RAT 3 3 0.461538461538462
ST_ME PF00178 RAT 3 4 0.538461538461538
ST_ME PF00178 RAT 3 5 0.538461538461538
ST_ME PF00178 RAT 3 6 0.615384615384615
ST_ME PF00178 RAT 3 7 0.538461538461538
ST_ME PF00178 RAT 3 8 0.615384615384615
ST_ME PF00178 RAT 3 9 0.692307692307692
ST_ME PF00178 RAT 3 10 0.461538461538462
ST_ME PF00178 RAT 4 1 0.615384615384615
ST_ME PF00178 RAT 4 2 0.538461538461538
ST_ME PF00178 RAT 4 3 0.307692307692308
ST_ME PF00178 RAT 4 4 0.615384615384615
ST_ME PF00178 RAT 4 5 0.461538461538462
ST_ME PF00178 RAT 4 6 0.615384615384615
ST_ME PF00178 RAT 4 7 0.307692307692308
ST_ME PF00178 RAT 4 8 0.615384615384615
ST_ME PF00178 RAT 4 9 0.538461538461538
ST_ME PF00178 RAT 4 10 0.538461538461538
ST_ME PF00178 RAT 5 1 0.615384615384615
ST_ME PF00178 RAT 5 2 0.461538461538462
ST_ME PF00178 RAT 5 3 0.384615384615385
ST_ME PF00178 RAT 5 4 0.538461538461538
ST_ME PF00178 RAT 5 5 0.153846153846154
ST_ME PF00178 RAT 5 6 0.615384615384615
ST_ME PF00178 RAT 5 7 0.538461538461538
ST_ME PF00178 RAT 5 8 0.538461538461538
ST_ME PF00178 RAT 5 9 0.615384615384615
ST_ME PF00178 RAT 5 10 0.461538461538462
ST_ME PF00178 RAT 6 1 0.538461538461538
ST_ME PF00178 RAT 6 2 0.461538461538462
ST_ME PF00178 RAT 6 3 0.307692307692308
ST_ME PF00178 RAT 6 4 0.538461538461538
ST_ME PF00178 RAT 6 5 0.230769230769231
ST_ME PF00178 RAT 6 6 0.538461538461538
ST_ME PF00178 RAT 6 7 0.615384615384615
ST_ME PF00178 RAT 6 8 0.538461538461538
ST_ME PF00178 RAT 6 9 0.384615384615385
ST_ME PF00178 RAT 6 10 0.461538461538462
ST_ME PF00178 RAT 1 1 0.538461538461538
ST_ME PF00178 RAT 1 2 0.692307692307692
ST_ME PF00178 RAT 1 3 0.692307692307692
ST_ME PF00178 RAT 1 4 0.538461538461538
ST_ME PF00178 RAT 1 5 0.538461538461538
ST_ME PF00178 RAT 1 6 0.615384615384615
ST_ME PF00178 RAT 1 7 0.461538461538462
ST_ME PF00178 RAT 1 8 0.461538461538462
ST_ME PF00178 RAT 1 9 0.692307692307692
ST_ME PF00178 RAT 1 10 0.538461538461538
ST_ME PF00178 RAT 2 1 0.538461538461538
ST_ME PF00178 RAT 2 2 0.538461538461538
ST_ME PF00178 RAT 2 3 0.692307692307692
ST_ME PF00178 RAT 2 4 0.538461538461538
ST_ME PF00178 RAT 2 5 0.461538461538462
ST_ME PF00178 RAT 2 6 0.615384615384615
